SampleID,A type,B type
train3068,Numerical,Numerical
train3069,Numerical,Numerical
train3070,Numerical,Numerical
train3071,Numerical,Numerical
train3072,Numerical,Numerical
train3073,Numerical,Numerical
train3074,Numerical,Numerical
train3075,Numerical,Numerical
train3076,Numerical,Numerical
train3077,Numerical,Numerical
train3078,Numerical,Numerical
train3079,Numerical,Numerical
train3080,Numerical,Numerical
train3081,Numerical,Numerical
train3082,Numerical,Numerical
train3083,Numerical,Numerical
train3084,Numerical,Numerical
train3085,Numerical,Numerical
train3086,Numerical,Numerical
train3087,Numerical,Numerical
train3088,Numerical,Numerical
train3089,Numerical,Numerical
train3090,Numerical,Numerical
train3091,Numerical,Numerical
train3092,Numerical,Numerical
train3093,Numerical,Numerical
train3094,Numerical,Numerical
train3095,Numerical,Numerical
train3096,Numerical,Numerical
train3097,Numerical,Numerical
train3098,Numerical,Numerical
train3099,Numerical,Numerical
train3100,Numerical,Numerical
train3101,Numerical,Numerical
train3102,Numerical,Numerical
train3103,Numerical,Numerical
train3104,Numerical,Numerical
train3105,Numerical,Numerical
train3106,Numerical,Numerical
train3107,Numerical,Numerical
train3108,Numerical,Numerical
train3109,Numerical,Numerical
train3110,Numerical,Numerical
train3111,Numerical,Numerical
train3112,Numerical,Numerical
train3113,Numerical,Numerical
train3114,Numerical,Numerical
train3115,Numerical,Numerical
train3116,Numerical,Numerical
train3117,Numerical,Numerical
train3118,Numerical,Numerical
train3119,Numerical,Numerical
train3120,Numerical,Numerical
train3121,Numerical,Numerical
train3122,Numerical,Numerical
train3123,Numerical,Numerical
train3124,Numerical,Numerical
train3125,Numerical,Numerical
train3126,Numerical,Numerical
train3127,Numerical,Numerical
train3128,Numerical,Numerical
train3129,Numerical,Numerical
train3130,Numerical,Numerical
train3131,Numerical,Numerical
train3132,Numerical,Numerical
train3133,Numerical,Numerical
train3134,Numerical,Numerical
train3135,Numerical,Numerical
train3136,Numerical,Numerical
train3137,Numerical,Numerical
train3138,Numerical,Numerical
train3139,Numerical,Numerical
train3140,Numerical,Numerical
train3141,Numerical,Numerical
train3142,Numerical,Numerical
train3143,Numerical,Numerical
train3144,Numerical,Numerical
train3145,Numerical,Numerical
train3146,Numerical,Numerical
train3147,Numerical,Numerical
train3148,Numerical,Numerical
train3149,Numerical,Numerical
train3150,Numerical,Numerical
train3151,Numerical,Numerical
train3152,Numerical,Numerical
train3153,Numerical,Numerical
train3154,Numerical,Numerical
train3155,Numerical,Numerical
train3156,Numerical,Numerical
train3157,Numerical,Numerical
train3158,Numerical,Numerical
train3159,Numerical,Numerical
train3160,Numerical,Numerical
train3161,Numerical,Numerical
train3162,Numerical,Numerical
train3163,Numerical,Numerical
train3164,Numerical,Numerical
train3165,Numerical,Numerical
train3166,Numerical,Numerical
train3167,Numerical,Numerical
train3168,Numerical,Numerical
train3169,Numerical,Numerical
train3170,Numerical,Numerical
train3171,Numerical,Numerical
train3172,Numerical,Numerical
train3173,Numerical,Numerical
train3174,Numerical,Numerical
train3175,Numerical,Numerical
train3176,Numerical,Numerical
train3177,Numerical,Numerical
train3178,Numerical,Numerical
train3179,Numerical,Numerical
train3180,Numerical,Numerical
train3181,Numerical,Numerical
train3182,Numerical,Numerical
train3183,Numerical,Numerical
train3184,Numerical,Numerical
train3185,Numerical,Numerical
train3186,Numerical,Numerical
train3187,Numerical,Numerical
train3188,Numerical,Numerical
train3189,Numerical,Numerical
train3190,Numerical,Numerical
train3191,Numerical,Numerical
train3192,Numerical,Numerical
train3193,Numerical,Numerical
train3194,Numerical,Numerical
train3195,Numerical,Numerical
train3196,Numerical,Numerical
train3197,Numerical,Numerical
train3198,Numerical,Numerical
train3199,Numerical,Numerical
train3200,Numerical,Numerical
train3201,Numerical,Numerical
train3202,Numerical,Numerical
train3203,Numerical,Numerical
train3204,Numerical,Numerical
train3205,Numerical,Numerical
train3206,Numerical,Numerical
train3207,Numerical,Numerical
train3208,Numerical,Numerical
train3209,Numerical,Numerical
train3210,Numerical,Numerical
train3211,Numerical,Numerical
train3212,Numerical,Numerical
train3213,Numerical,Numerical
train3214,Numerical,Numerical
train3215,Numerical,Numerical
train3216,Numerical,Numerical
train3217,Numerical,Numerical
train3218,Numerical,Numerical
train3219,Numerical,Numerical
train3220,Numerical,Numerical
train3221,Numerical,Numerical
train3222,Numerical,Numerical
train3223,Numerical,Numerical
train3224,Numerical,Numerical
train3225,Numerical,Numerical
train3226,Numerical,Numerical
train3227,Numerical,Numerical
train3228,Numerical,Numerical
train3229,Numerical,Numerical
train3230,Numerical,Numerical
train3231,Numerical,Numerical
train3232,Numerical,Numerical
train3233,Numerical,Numerical
train3234,Numerical,Numerical
train3235,Numerical,Numerical
train3236,Numerical,Numerical
train3237,Numerical,Numerical
train3238,Numerical,Numerical
train3239,Numerical,Numerical
train3240,Numerical,Numerical
train3241,Numerical,Numerical
train3242,Numerical,Numerical
train3243,Numerical,Numerical
train3244,Numerical,Numerical
train3245,Numerical,Numerical
train3246,Numerical,Numerical
train3247,Numerical,Numerical
train3248,Numerical,Numerical
train3249,Numerical,Numerical
train3250,Numerical,Numerical
train3251,Numerical,Numerical
train3252,Numerical,Numerical
train3253,Numerical,Numerical
train3254,Numerical,Numerical
train3255,Numerical,Numerical
train3256,Numerical,Numerical
train3257,Numerical,Numerical
train3258,Numerical,Numerical
train3259,Numerical,Numerical
train3260,Numerical,Numerical
train3261,Numerical,Numerical
train3262,Numerical,Numerical
train3263,Numerical,Numerical
train3264,Numerical,Numerical
train3265,Numerical,Numerical
train3266,Numerical,Numerical
train3267,Numerical,Numerical
train3268,Numerical,Numerical
train3269,Numerical,Numerical
train3270,Numerical,Numerical
train3271,Numerical,Numerical
train3272,Numerical,Numerical
train3273,Numerical,Numerical
train3274,Numerical,Numerical
train3275,Numerical,Numerical
train3276,Numerical,Numerical
train3277,Numerical,Numerical
train3278,Numerical,Numerical
train3279,Numerical,Numerical
train3280,Numerical,Numerical
train3281,Numerical,Numerical
train3282,Numerical,Numerical
train3283,Numerical,Numerical
train3284,Numerical,Numerical
train3285,Numerical,Numerical
train3286,Numerical,Numerical
train3287,Numerical,Numerical
train3288,Numerical,Numerical
train3289,Numerical,Numerical
train3290,Numerical,Numerical
train3291,Numerical,Numerical
train3292,Numerical,Numerical
train3293,Numerical,Numerical
train3294,Numerical,Numerical
train3295,Numerical,Numerical
train3296,Numerical,Numerical
train3297,Numerical,Numerical
train3298,Numerical,Numerical
train3299,Numerical,Numerical
train3300,Numerical,Numerical
train3301,Numerical,Numerical
train3302,Numerical,Numerical
train3303,Numerical,Numerical
train3304,Numerical,Numerical
train3305,Numerical,Numerical
train3306,Numerical,Numerical
train3307,Numerical,Numerical
train3308,Numerical,Numerical
train3309,Numerical,Numerical
train3310,Numerical,Numerical
train3311,Numerical,Numerical
train3312,Numerical,Numerical
train3313,Numerical,Numerical
train3314,Numerical,Numerical
train3315,Numerical,Numerical
train3316,Numerical,Numerical
train3317,Numerical,Numerical
train3318,Numerical,Numerical
train3319,Numerical,Numerical
train3320,Numerical,Numerical
train3321,Numerical,Numerical
train3322,Numerical,Numerical
train3323,Numerical,Numerical
train3324,Numerical,Numerical
train3325,Numerical,Numerical
train3326,Numerical,Numerical
train3327,Numerical,Numerical
train3328,Numerical,Numerical
train3329,Numerical,Numerical
train3330,Numerical,Numerical
train3331,Numerical,Numerical
train3332,Numerical,Numerical
train3333,Numerical,Numerical
train3334,Numerical,Numerical
train3335,Numerical,Numerical
train3336,Numerical,Numerical
train3337,Numerical,Numerical
train3338,Numerical,Numerical
train3339,Numerical,Numerical
train3340,Numerical,Numerical
train3341,Numerical,Numerical
train3342,Numerical,Numerical
train3343,Numerical,Numerical
train3344,Numerical,Numerical
train3345,Numerical,Numerical
train3346,Numerical,Numerical
train3347,Numerical,Numerical
train3348,Numerical,Numerical
train3349,Numerical,Numerical
train3350,Numerical,Numerical
train3351,Numerical,Numerical
train3352,Numerical,Numerical
train3353,Numerical,Numerical
train3354,Numerical,Numerical
train3355,Numerical,Numerical
train3356,Numerical,Numerical
train3357,Numerical,Numerical
train3358,Numerical,Numerical
train3359,Numerical,Numerical
train3360,Numerical,Numerical
train3361,Numerical,Numerical
train3362,Numerical,Numerical
train3363,Numerical,Numerical
train3364,Numerical,Numerical
train3365,Numerical,Numerical
train3366,Numerical,Numerical
train3367,Numerical,Numerical
train3368,Numerical,Numerical
train3369,Numerical,Numerical
train3370,Numerical,Numerical
train3371,Numerical,Numerical
train3372,Numerical,Numerical
train3373,Numerical,Numerical
train3374,Numerical,Numerical
train3375,Numerical,Numerical
train3376,Numerical,Numerical
train3377,Numerical,Numerical
train3378,Numerical,Numerical
train3379,Numerical,Numerical
train3380,Numerical,Numerical
train3381,Numerical,Numerical
train3382,Numerical,Numerical
train3383,Numerical,Numerical
train3384,Numerical,Numerical
train3385,Numerical,Numerical
train3386,Numerical,Numerical
train3387,Numerical,Numerical
train3388,Numerical,Numerical
train3389,Numerical,Numerical
train3390,Numerical,Numerical
train3391,Numerical,Numerical
train3392,Numerical,Numerical
train3393,Numerical,Numerical
train3394,Numerical,Numerical
train3395,Numerical,Numerical
train3396,Numerical,Numerical
train3397,Numerical,Numerical
train3398,Numerical,Numerical
train3399,Numerical,Numerical
train3400,Numerical,Numerical
train3401,Numerical,Numerical
train3402,Numerical,Numerical
train3403,Numerical,Numerical
train3404,Numerical,Numerical
train3405,Numerical,Numerical
train3406,Numerical,Numerical
train3407,Numerical,Numerical
train3408,Numerical,Numerical
train3409,Numerical,Numerical
train3410,Numerical,Numerical
train3411,Numerical,Numerical
train3412,Numerical,Numerical
train3413,Numerical,Numerical
train3414,Numerical,Numerical
train3415,Numerical,Numerical
train3416,Numerical,Numerical
train3417,Numerical,Numerical
train3418,Numerical,Numerical
train3419,Numerical,Numerical
train3420,Numerical,Numerical
train3421,Numerical,Numerical
train3422,Numerical,Numerical
train3423,Numerical,Numerical
train3424,Numerical,Numerical
train3425,Numerical,Numerical
train3426,Numerical,Numerical
train3427,Numerical,Numerical
train3428,Numerical,Numerical
train3429,Numerical,Numerical
train3430,Numerical,Numerical
train3431,Numerical,Numerical
train3432,Numerical,Numerical
train3433,Numerical,Numerical
train3434,Numerical,Numerical
train3435,Numerical,Numerical
train3436,Numerical,Numerical
train3437,Numerical,Numerical
train3438,Numerical,Numerical
train3439,Numerical,Numerical
train3440,Numerical,Numerical
train3441,Numerical,Numerical
train3442,Numerical,Numerical
train3443,Numerical,Numerical
train3444,Numerical,Numerical
train3445,Numerical,Numerical
train3446,Numerical,Numerical
train3447,Numerical,Numerical
train3448,Numerical,Numerical
train3449,Numerical,Numerical
train3450,Numerical,Numerical
train3451,Numerical,Numerical
train3452,Numerical,Numerical
train3453,Numerical,Numerical
train3454,Numerical,Numerical
train3455,Numerical,Numerical
train3456,Numerical,Numerical
train3457,Numerical,Numerical
train3458,Numerical,Numerical
train3459,Numerical,Numerical
train3460,Numerical,Numerical
train3461,Numerical,Numerical
train3462,Numerical,Numerical
train3463,Numerical,Numerical
train3464,Numerical,Numerical
train3465,Numerical,Numerical
train3466,Numerical,Numerical
train3467,Numerical,Numerical
train3468,Numerical,Numerical
train3469,Numerical,Numerical
train3470,Numerical,Numerical
train3471,Numerical,Numerical
train3472,Numerical,Numerical
train3473,Numerical,Numerical
train3474,Numerical,Numerical
train3475,Numerical,Numerical
train3476,Numerical,Numerical
train3477,Numerical,Numerical
train3478,Numerical,Numerical
train3479,Numerical,Numerical
train3480,Numerical,Numerical
train3481,Numerical,Numerical
train3482,Numerical,Numerical
train3483,Numerical,Numerical
train3484,Numerical,Numerical
train3485,Numerical,Numerical
train3486,Numerical,Numerical
train3487,Numerical,Numerical
train3488,Numerical,Numerical
train3489,Numerical,Numerical
train3490,Numerical,Numerical
train3491,Numerical,Numerical
train3492,Numerical,Numerical
train3493,Numerical,Numerical
train3494,Numerical,Numerical
train3495,Numerical,Numerical
train3496,Numerical,Numerical
train3497,Numerical,Numerical
train3498,Numerical,Numerical
train3499,Numerical,Numerical
train3500,Numerical,Numerical
train3501,Numerical,Numerical
train3502,Numerical,Numerical
train3503,Numerical,Numerical
train3504,Numerical,Numerical
train3505,Numerical,Numerical
train3506,Numerical,Numerical
train3507,Numerical,Numerical
train3508,Numerical,Numerical
train3509,Numerical,Numerical
train3510,Numerical,Numerical
train3511,Numerical,Numerical
train3512,Numerical,Numerical
train3513,Numerical,Numerical
train3514,Numerical,Numerical
train3515,Numerical,Numerical
train3516,Numerical,Numerical
train3517,Numerical,Numerical
train3518,Numerical,Numerical
train3519,Numerical,Numerical
train3520,Numerical,Numerical
train3521,Numerical,Numerical
train3522,Numerical,Numerical
train3523,Numerical,Numerical
train3524,Numerical,Numerical
train3525,Numerical,Numerical
train3526,Numerical,Numerical
train3527,Numerical,Numerical
train3528,Numerical,Numerical
train3529,Numerical,Numerical
train3530,Numerical,Numerical
train3531,Numerical,Numerical
train3532,Numerical,Numerical
train3533,Numerical,Numerical
train3534,Numerical,Numerical
train3535,Numerical,Numerical
train3536,Numerical,Numerical
train3537,Numerical,Numerical
train3538,Numerical,Numerical
train3539,Numerical,Numerical
train3540,Numerical,Numerical
train3541,Numerical,Numerical
train3542,Numerical,Numerical
train3543,Numerical,Numerical
train3544,Numerical,Numerical
train3545,Numerical,Numerical
train3546,Numerical,Numerical
train3547,Numerical,Numerical
train3548,Numerical,Numerical
train3549,Numerical,Numerical
train3550,Numerical,Numerical
train3551,Numerical,Numerical
train3552,Numerical,Numerical
train3553,Numerical,Numerical
train3554,Numerical,Numerical
train3555,Numerical,Numerical
train3556,Numerical,Numerical
train3557,Numerical,Numerical
train3558,Numerical,Numerical
train3559,Numerical,Numerical
train3560,Numerical,Numerical
train3561,Numerical,Numerical
train3562,Numerical,Numerical
train3563,Numerical,Numerical
train3564,Numerical,Numerical
train3565,Numerical,Numerical
train3566,Numerical,Numerical
train3567,Numerical,Numerical
train3568,Numerical,Numerical
train3569,Numerical,Numerical
train3570,Numerical,Numerical
train3571,Numerical,Numerical
train3572,Numerical,Numerical
train3573,Numerical,Numerical
train3574,Numerical,Numerical
train3575,Numerical,Numerical
train3576,Numerical,Numerical
train3577,Numerical,Numerical
train3578,Numerical,Numerical
train3579,Numerical,Numerical
train3580,Numerical,Numerical
train3581,Numerical,Numerical
train3582,Numerical,Numerical
train3583,Numerical,Numerical
train3584,Numerical,Numerical
train3585,Numerical,Numerical
train3586,Numerical,Numerical
train3587,Numerical,Numerical
train3588,Numerical,Numerical
train3589,Numerical,Numerical
train3590,Numerical,Numerical
train3591,Numerical,Numerical
train3592,Numerical,Numerical
train3593,Numerical,Numerical
train3594,Numerical,Numerical
train3595,Numerical,Numerical
train3596,Numerical,Numerical
train3597,Numerical,Numerical
train3598,Numerical,Numerical
train3599,Numerical,Numerical
train3600,Numerical,Numerical
train3601,Numerical,Numerical
train3602,Numerical,Numerical
train3603,Numerical,Numerical
train3604,Numerical,Numerical
train3605,Numerical,Numerical
train3606,Numerical,Numerical
train3607,Numerical,Numerical
train3608,Numerical,Numerical
train3609,Numerical,Numerical
train3610,Numerical,Numerical
train3611,Numerical,Numerical
train3612,Numerical,Numerical
train3613,Numerical,Numerical
train3614,Numerical,Numerical
train3615,Numerical,Numerical
train3616,Numerical,Numerical
train3617,Numerical,Numerical
train3618,Numerical,Numerical
train3619,Numerical,Numerical
train3620,Numerical,Numerical
train3621,Numerical,Numerical
train3622,Numerical,Numerical
train3623,Numerical,Numerical
train3624,Numerical,Numerical
train3625,Numerical,Numerical
train3626,Numerical,Numerical
train3627,Numerical,Numerical
train3628,Numerical,Numerical
train3629,Numerical,Numerical
train3630,Numerical,Numerical
train3631,Numerical,Numerical
train3632,Numerical,Numerical
train3633,Numerical,Numerical
train3634,Numerical,Numerical
train3635,Numerical,Numerical
train3636,Numerical,Numerical
train3637,Numerical,Numerical
train3638,Numerical,Numerical
train3639,Numerical,Numerical
train3640,Numerical,Numerical
train3641,Numerical,Numerical
train3642,Numerical,Numerical
train3643,Numerical,Numerical
train3644,Numerical,Numerical
train3645,Numerical,Numerical
train3646,Numerical,Numerical
train3647,Numerical,Numerical
train3648,Numerical,Numerical
train3649,Numerical,Numerical
train3650,Numerical,Numerical
train3651,Numerical,Numerical
train3652,Numerical,Numerical
train3653,Numerical,Numerical
train3654,Numerical,Numerical
train3655,Numerical,Numerical
train3656,Numerical,Numerical
train3657,Numerical,Numerical
train3658,Numerical,Numerical
train3659,Numerical,Numerical
train3660,Numerical,Numerical
train3661,Numerical,Numerical
train3662,Numerical,Numerical
train3663,Numerical,Numerical
train3664,Numerical,Numerical
train3665,Numerical,Numerical
train3666,Numerical,Numerical
train3667,Numerical,Numerical
train3668,Numerical,Numerical
train3669,Numerical,Numerical
train3670,Numerical,Numerical
train3671,Numerical,Numerical
train3672,Numerical,Numerical
train3673,Numerical,Numerical
train3674,Numerical,Numerical
train3675,Numerical,Numerical
train3676,Numerical,Numerical
train3677,Numerical,Numerical
train3678,Numerical,Numerical
train3679,Numerical,Numerical
train3680,Numerical,Numerical
train3681,Numerical,Numerical
train3682,Numerical,Numerical
train3683,Numerical,Numerical
train3684,Numerical,Numerical
train3685,Numerical,Numerical
train3686,Numerical,Numerical
train3687,Numerical,Numerical
train3688,Numerical,Numerical
train3689,Numerical,Numerical
train3690,Numerical,Numerical
train3691,Numerical,Numerical
train3692,Numerical,Numerical
train3693,Numerical,Numerical
train3694,Numerical,Numerical
train3695,Numerical,Numerical
train3696,Numerical,Numerical
train3697,Numerical,Numerical
train3698,Numerical,Numerical
train3699,Numerical,Numerical
train3700,Numerical,Numerical
train3701,Numerical,Numerical
train3702,Numerical,Numerical
train3703,Numerical,Numerical
train3704,Numerical,Numerical
train3705,Numerical,Numerical
train3706,Numerical,Numerical
train3707,Numerical,Numerical
train3708,Numerical,Numerical
train3709,Numerical,Numerical
train3710,Numerical,Numerical
train3711,Numerical,Numerical
train3712,Numerical,Numerical
train3713,Numerical,Numerical
train3714,Numerical,Numerical
train3715,Numerical,Numerical
train3716,Numerical,Numerical
train3717,Numerical,Numerical
train3718,Numerical,Numerical
train3719,Numerical,Numerical
train3720,Numerical,Numerical
train3721,Numerical,Numerical
train3722,Numerical,Numerical
train3723,Numerical,Numerical
train3724,Numerical,Numerical
train3725,Numerical,Numerical
train3726,Numerical,Numerical
train3727,Numerical,Numerical
train3728,Numerical,Numerical
train3729,Numerical,Numerical
train3730,Numerical,Numerical
train3731,Numerical,Numerical
train3732,Numerical,Numerical
train3733,Numerical,Numerical
train3734,Numerical,Numerical
train3735,Numerical,Numerical
train3736,Numerical,Numerical
train3737,Numerical,Numerical
train3738,Numerical,Numerical
train3739,Numerical,Numerical
train3740,Numerical,Numerical
train3741,Numerical,Numerical
train3742,Numerical,Numerical
train3743,Numerical,Numerical
train3744,Numerical,Numerical
train3745,Numerical,Numerical
train3746,Numerical,Numerical
train3747,Numerical,Numerical
train3748,Numerical,Numerical
train3749,Numerical,Numerical
train3750,Numerical,Numerical
train3751,Numerical,Numerical
train3752,Numerical,Numerical
train3753,Numerical,Numerical
train3754,Numerical,Numerical
train3755,Numerical,Numerical
train3756,Numerical,Numerical
train3757,Numerical,Numerical
train3758,Numerical,Numerical
train3759,Numerical,Numerical
train3760,Numerical,Numerical
train3761,Numerical,Numerical
train3762,Numerical,Numerical
train3763,Numerical,Numerical
train3764,Numerical,Numerical
train3765,Numerical,Numerical
train3766,Numerical,Numerical
train3767,Numerical,Numerical
train3768,Numerical,Numerical
train3769,Numerical,Numerical
train3770,Numerical,Numerical
train3771,Numerical,Numerical
train3772,Numerical,Numerical
train3773,Numerical,Numerical
train3774,Numerical,Numerical
train3775,Numerical,Numerical
train3776,Numerical,Numerical
train3777,Numerical,Numerical
train3778,Numerical,Numerical
train3779,Numerical,Numerical
train3780,Numerical,Numerical
train3781,Numerical,Numerical
train3782,Numerical,Numerical
train3783,Numerical,Numerical
train3784,Numerical,Numerical
train3785,Numerical,Numerical
train3786,Numerical,Numerical
train3787,Numerical,Numerical
train3788,Numerical,Numerical
train3789,Numerical,Numerical
train3790,Numerical,Numerical
train3791,Numerical,Numerical
train3792,Numerical,Numerical
train3793,Numerical,Numerical
train3794,Numerical,Numerical
train3795,Numerical,Numerical
train3796,Numerical,Numerical
train3797,Numerical,Numerical
train3798,Numerical,Numerical
train3799,Numerical,Numerical
train3800,Numerical,Numerical
train3801,Numerical,Numerical
train3802,Numerical,Numerical
train3803,Numerical,Numerical
train3804,Numerical,Numerical
train3805,Numerical,Numerical
train3806,Numerical,Numerical
train3807,Numerical,Numerical
train3808,Numerical,Numerical
train3809,Numerical,Numerical
train3810,Numerical,Numerical
train3811,Numerical,Numerical
train3812,Numerical,Numerical
train3813,Numerical,Numerical
train3814,Numerical,Numerical
train3815,Numerical,Numerical
train3816,Numerical,Numerical
train3817,Numerical,Numerical
train3818,Numerical,Numerical
train3819,Numerical,Numerical
train3820,Numerical,Numerical
train3821,Numerical,Numerical
train3822,Numerical,Numerical
train3823,Numerical,Numerical
train3824,Numerical,Numerical
train3825,Numerical,Numerical
train3826,Numerical,Numerical
train3827,Numerical,Numerical
train3828,Numerical,Numerical
train3829,Numerical,Numerical
train3830,Numerical,Numerical
train3831,Numerical,Numerical
train3832,Numerical,Numerical
train3833,Numerical,Numerical
train3834,Numerical,Numerical
train3835,Numerical,Numerical
train3836,Numerical,Numerical
train3837,Numerical,Numerical
train3838,Numerical,Numerical
train3839,Numerical,Numerical
train3840,Numerical,Numerical
train3841,Numerical,Numerical
train3842,Numerical,Numerical
train3843,Numerical,Numerical
train3844,Numerical,Numerical
train3845,Numerical,Numerical
train3846,Numerical,Numerical
train3847,Numerical,Numerical
train3848,Numerical,Numerical
train3849,Numerical,Numerical
train3850,Numerical,Numerical
train3851,Numerical,Numerical
train3852,Numerical,Numerical
train3853,Numerical,Numerical
train3854,Numerical,Numerical
train3855,Numerical,Numerical
train3856,Numerical,Numerical
train3857,Numerical,Numerical
train3858,Numerical,Numerical
train3859,Numerical,Numerical
train3860,Numerical,Numerical
train3861,Numerical,Numerical
train3862,Numerical,Numerical
train3863,Numerical,Numerical
train3864,Numerical,Numerical
train3865,Numerical,Numerical
train3866,Numerical,Numerical
train3867,Numerical,Numerical
train3868,Numerical,Numerical
train3869,Numerical,Numerical
train3870,Numerical,Numerical
train3871,Numerical,Numerical
train3872,Numerical,Numerical
train3873,Numerical,Numerical
train3874,Numerical,Numerical
train3875,Numerical,Numerical
train3876,Numerical,Numerical
train3877,Numerical,Numerical
train3878,Numerical,Numerical
train3879,Numerical,Numerical
train3880,Numerical,Numerical
train3881,Numerical,Numerical
train3882,Numerical,Numerical
train3883,Numerical,Numerical
train3884,Numerical,Numerical
train3885,Numerical,Numerical
train3886,Numerical,Numerical
train3887,Numerical,Numerical
train3888,Numerical,Numerical
train3889,Numerical,Numerical
train3890,Numerical,Numerical
train3891,Numerical,Numerical
train3892,Numerical,Numerical
train3893,Numerical,Numerical
train3894,Numerical,Numerical
train3895,Numerical,Numerical
train3896,Numerical,Numerical
train3897,Numerical,Numerical
train3898,Numerical,Numerical
train3899,Numerical,Numerical
train3900,Numerical,Numerical
train3901,Numerical,Numerical
train3902,Numerical,Numerical
train3903,Numerical,Numerical
train3904,Numerical,Numerical
train3905,Numerical,Numerical
train3906,Numerical,Numerical
train3907,Numerical,Numerical
train3908,Numerical,Numerical
train3909,Numerical,Numerical
train3910,Numerical,Numerical
train3911,Numerical,Numerical
train3912,Numerical,Numerical
train3913,Numerical,Numerical
train3914,Numerical,Numerical
train3915,Numerical,Numerical
train3916,Numerical,Numerical
train3917,Numerical,Numerical
train3918,Numerical,Numerical
train3919,Numerical,Numerical
train3920,Numerical,Numerical
train3921,Numerical,Numerical
train3922,Numerical,Numerical
train3923,Numerical,Numerical
train3924,Numerical,Numerical
train3925,Numerical,Numerical
train3926,Numerical,Numerical
train3927,Numerical,Numerical
train3928,Numerical,Numerical
train3929,Numerical,Numerical
train3930,Numerical,Numerical
train3931,Numerical,Numerical
train3932,Numerical,Numerical
train3933,Numerical,Numerical
train3934,Numerical,Numerical
train3935,Numerical,Numerical
train3936,Numerical,Numerical
train3937,Numerical,Numerical
train3938,Numerical,Numerical
train3939,Numerical,Numerical
train3940,Numerical,Numerical
train3941,Numerical,Numerical
train3942,Numerical,Numerical
train3943,Numerical,Numerical
train3944,Numerical,Numerical
train3945,Numerical,Numerical
train3946,Numerical,Numerical
train3947,Numerical,Numerical
train3948,Numerical,Numerical
train3949,Numerical,Numerical
train3950,Numerical,Numerical
train3951,Numerical,Numerical
train3952,Numerical,Numerical
train3953,Numerical,Numerical
train3954,Numerical,Numerical
train3955,Numerical,Numerical
train3956,Numerical,Numerical
train3957,Numerical,Numerical
train3958,Numerical,Numerical
train3959,Numerical,Numerical
train3960,Numerical,Numerical
train3961,Numerical,Numerical
train3962,Numerical,Numerical
train3963,Numerical,Numerical
train3964,Numerical,Numerical
train3965,Numerical,Numerical
train3966,Numerical,Numerical
train3967,Numerical,Numerical
train3968,Numerical,Numerical
train3969,Numerical,Numerical
train3970,Numerical,Numerical
train3971,Numerical,Numerical
train3972,Numerical,Numerical
train3973,Numerical,Numerical
train3974,Numerical,Numerical
train3975,Numerical,Numerical
train3976,Numerical,Numerical
train3977,Numerical,Numerical
train3978,Numerical,Numerical
train3979,Numerical,Numerical
train3980,Numerical,Numerical
train3981,Numerical,Numerical
train3982,Numerical,Numerical
train3983,Numerical,Numerical
train3984,Numerical,Numerical
train3985,Numerical,Numerical
train3986,Numerical,Numerical
train3987,Numerical,Numerical
train3988,Numerical,Numerical
train3989,Numerical,Numerical
train3990,Numerical,Numerical
train3991,Numerical,Numerical
train3992,Numerical,Numerical
train3993,Numerical,Numerical
train3994,Numerical,Numerical
train3995,Numerical,Numerical
train3996,Numerical,Numerical
train3997,Numerical,Numerical
train3998,Numerical,Numerical
train3999,Numerical,Numerical
train4000,Numerical,Numerical
train4001,Numerical,Numerical
train4002,Numerical,Numerical
train4003,Numerical,Numerical
train4004,Numerical,Numerical
train4005,Numerical,Numerical
train4006,Numerical,Numerical
train4007,Numerical,Numerical
train4008,Numerical,Numerical
train4009,Numerical,Numerical
train4010,Numerical,Numerical
train4011,Numerical,Numerical
train4012,Numerical,Numerical
train4013,Numerical,Numerical
train4014,Numerical,Numerical
train4015,Numerical,Numerical
train4016,Numerical,Numerical
train4017,Numerical,Numerical
train4018,Numerical,Numerical
train4019,Numerical,Numerical
train4020,Numerical,Numerical
train4021,Numerical,Numerical
train4022,Numerical,Numerical
train4023,Numerical,Numerical
train4024,Numerical,Numerical
train4025,Numerical,Numerical
train4026,Numerical,Numerical
train4027,Numerical,Numerical
train4028,Numerical,Numerical
train4029,Numerical,Numerical
train4030,Numerical,Numerical
train4031,Numerical,Numerical
train4032,Numerical,Numerical
train4033,Numerical,Numerical
train4034,Numerical,Numerical
train4035,Numerical,Numerical
train4036,Numerical,Numerical
train4037,Numerical,Numerical
train4038,Numerical,Numerical
train4039,Numerical,Numerical
train4040,Numerical,Numerical
train4041,Numerical,Numerical
train4042,Numerical,Numerical
train4043,Numerical,Numerical
train4044,Numerical,Numerical
train4045,Numerical,Numerical
train4046,Numerical,Numerical
train4047,Numerical,Numerical
train4048,Numerical,Numerical
train4049,Numerical,Numerical
train4050,Numerical,Numerical
train4051,Numerical,Numerical
train4052,Numerical,Numerical
train4053,Numerical,Numerical
train4054,Numerical,Numerical
train4055,Numerical,Numerical
train4056,Numerical,Numerical
train4057,Numerical,Numerical
train4058,Numerical,Numerical
train4059,Numerical,Numerical
train4060,Numerical,Numerical
train4061,Numerical,Numerical
train4062,Numerical,Numerical
train4063,Numerical,Numerical
train4064,Numerical,Numerical
train4065,Numerical,Numerical
train4066,Numerical,Numerical
