SampleID,A type,B type
train3123,Binary,Binary
train3124,Numerical,Numerical
train3125,Numerical,Numerical
train3126,Numerical,Numerical
train3127,Numerical,Numerical
train3128,Numerical,Binary
train3129,Numerical,Numerical
train3130,Categorical,Numerical
train3131,Numerical,Numerical
train3132,Numerical,Numerical
train3133,Numerical,Numerical
train3134,Categorical,Binary
train3135,Binary,Numerical
train3136,Categorical,Categorical
train3137,Numerical,Numerical
train3138,Numerical,Binary
train3139,Numerical,Binary
train3140,Binary,Numerical
train3141,Numerical,Numerical
train3142,Numerical,Binary
train3143,Categorical,Binary
train3144,Numerical,Numerical
train3145,Numerical,Numerical
train3146,Numerical,Numerical
train3147,Categorical,Numerical
train3148,Numerical,Numerical
train3149,Numerical,Binary
train3150,Numerical,Numerical
train3151,Categorical,Numerical
train3152,Numerical,Numerical
train3153,Numerical,Numerical
train3154,Numerical,Numerical
train3155,Numerical,Binary
train3156,Numerical,Numerical
train3157,Numerical,Numerical
train3158,Numerical,Numerical
train3159,Binary,Numerical
train3160,Numerical,Numerical
train3161,Numerical,Categorical
train3162,Categorical,Numerical
train3163,Numerical,Numerical
train3164,Numerical,Numerical
train3165,Numerical,Numerical
train3166,Numerical,Numerical
train3167,Numerical,Categorical
train3168,Binary,Numerical
train3169,Numerical,Binary
train3170,Numerical,Numerical
train3171,Numerical,Numerical
train3172,Binary,Numerical
train3173,Numerical,Numerical
train3174,Categorical,Numerical
train3175,Numerical,Numerical
train3176,Numerical,Numerical
train3177,Numerical,Numerical
train3178,Numerical,Numerical
train3179,Numerical,Numerical
train3180,Categorical,Numerical
train3181,Categorical,Categorical
train3182,Categorical,Numerical
train3183,Numerical,Numerical
train3184,Categorical,Numerical
train3185,Binary,Binary
train3186,Categorical,Numerical
train3187,Categorical,Numerical
train3188,Numerical,Numerical
train3189,Numerical,Categorical
train3190,Numerical,Numerical
train3191,Numerical,Binary
train3192,Numerical,Binary
train3193,Numerical,Binary
train3194,Numerical,Numerical
train3195,Numerical,Numerical
train3196,Numerical,Numerical
train3197,Numerical,Categorical
train3198,Numerical,Binary
train3199,Numerical,Numerical
train3200,Numerical,Numerical
train3201,Numerical,Numerical
train3202,Binary,Numerical
train3203,Binary,Numerical
train3204,Categorical,Numerical
train3205,Numerical,Numerical
train3206,Binary,Numerical
train3207,Numerical,Numerical
train3208,Numerical,Numerical
train3209,Binary,Numerical
train3210,Numerical,Categorical
train3211,Numerical,Categorical
train3212,Numerical,Categorical
train3213,Numerical,Numerical
train3214,Numerical,Binary
train3215,Numerical,Binary
train3216,Numerical,Numerical
train3217,Numerical,Categorical
train3218,Categorical,Categorical
train3219,Binary,Numerical
train3220,Numerical,Binary
train3221,Numerical,Numerical
train3222,Numerical,Numerical
train3223,Numerical,Binary
train3224,Numerical,Numerical
train3225,Numerical,Numerical
train3226,Numerical,Numerical
train3227,Binary,Numerical
train3228,Categorical,Numerical
train3229,Numerical,Numerical
train3230,Numerical,Numerical
train3231,Numerical,Binary
train3232,Numerical,Categorical
train3233,Binary,Numerical
train3234,Numerical,Numerical
train3235,Binary,Categorical
train3236,Numerical,Categorical
train3237,Binary,Binary
train3238,Categorical,Binary
train3239,Categorical,Numerical
train3240,Numerical,Numerical
train3241,Numerical,Numerical
train3242,Numerical,Categorical
train3243,Numerical,Numerical
train3244,Numerical,Numerical
train3245,Numerical,Numerical
train3246,Numerical,Binary
train3247,Numerical,Numerical
train3248,Categorical,Numerical
train3249,Numerical,Binary
train3250,Categorical,Numerical
train3251,Numerical,Numerical
train3252,Binary,Numerical
train3253,Numerical,Binary
train3254,Numerical,Numerical
train3255,Numerical,Numerical
train3256,Binary,Categorical
train3257,Numerical,Numerical
train3258,Numerical,Numerical
train3259,Numerical,Numerical
train3260,Numerical,Categorical
train3261,Numerical,Numerical
train3262,Numerical,Numerical
train3263,Numerical,Numerical
train3264,Numerical,Numerical
train3265,Numerical,Numerical
train3266,Numerical,Numerical
train3267,Numerical,Binary
train3268,Binary,Numerical
train3269,Numerical,Numerical
train3270,Numerical,Numerical
train3271,Numerical,Numerical
train3272,Binary,Binary
train3273,Numerical,Numerical
train3274,Numerical,Numerical
train3275,Binary,Numerical
train3276,Numerical,Numerical
train3277,Categorical,Numerical
train3278,Binary,Numerical
train3279,Categorical,Categorical
train3280,Numerical,Numerical
train3281,Numerical,Numerical
train3282,Categorical,Numerical
train3283,Categorical,Binary
train3284,Numerical,Numerical
train3285,Numerical,Binary
train3286,Numerical,Numerical
train3287,Numerical,Numerical
train3288,Numerical,Numerical
train3289,Numerical,Numerical
train3290,Numerical,Numerical
train3291,Numerical,Numerical
train3292,Numerical,Numerical
train3293,Numerical,Numerical
train3294,Numerical,Numerical
train3295,Numerical,Numerical
train3296,Binary,Numerical
train3297,Numerical,Numerical
train3298,Categorical,Numerical
train3299,Numerical,Numerical
train3300,Numerical,Numerical
train3301,Binary,Numerical
train3302,Numerical,Numerical
train3303,Numerical,Numerical
train3304,Numerical,Numerical
train3305,Numerical,Binary
train3306,Numerical,Binary
train3307,Numerical,Numerical
train3308,Numerical,Numerical
train3309,Numerical,Numerical
train3310,Categorical,Categorical
train3311,Categorical,Numerical
train3312,Numerical,Numerical
train3313,Numerical,Numerical
train3314,Numerical,Numerical
train3315,Numerical,Numerical
train3316,Numerical,Numerical
train3317,Numerical,Numerical
train3318,Numerical,Binary
train3319,Numerical,Numerical
train3320,Numerical,Numerical
train3321,Numerical,Numerical
train3322,Numerical,Numerical
train3323,Binary,Numerical
train3324,Numerical,Categorical
train3325,Numerical,Binary
train3326,Numerical,Numerical
train3327,Numerical,Categorical
train3328,Numerical,Numerical
train3329,Numerical,Numerical
train3330,Numerical,Numerical
train3331,Numerical,Numerical
train3332,Numerical,Numerical
train3333,Numerical,Numerical
train3334,Numerical,Numerical
train3335,Numerical,Numerical
train3336,Numerical,Numerical
train3337,Numerical,Numerical
train3338,Numerical,Numerical
train3339,Numerical,Numerical
train3340,Numerical,Categorical
train3341,Numerical,Categorical
train3342,Numerical,Binary
train3343,Numerical,Numerical
train3344,Binary,Numerical
train3345,Numerical,Categorical
train3346,Numerical,Numerical
train3347,Numerical,Numerical
train3348,Numerical,Numerical
train3349,Numerical,Categorical
train3350,Numerical,Numerical
train3351,Numerical,Numerical
train3352,Numerical,Binary
train3353,Categorical,Numerical
train3354,Numerical,Numerical
train3355,Numerical,Numerical
train3356,Numerical,Numerical
train3357,Numerical,Categorical
train3358,Numerical,Categorical
train3359,Numerical,Numerical
train3360,Numerical,Numerical
train3361,Numerical,Numerical
train3362,Numerical,Numerical
train3363,Numerical,Categorical
train3364,Numerical,Numerical
train3365,Numerical,Binary
train3366,Numerical,Numerical
train3367,Binary,Numerical
train3368,Binary,Numerical
train3369,Numerical,Binary
train3370,Categorical,Numerical
train3371,Numerical,Numerical
train3372,Numerical,Numerical
train3373,Numerical,Numerical
train3374,Numerical,Numerical
train3375,Numerical,Numerical
train3376,Numerical,Numerical
train3377,Categorical,Numerical
train3378,Numerical,Numerical
train3379,Binary,Numerical
train3380,Binary,Numerical
train3381,Numerical,Numerical
train3382,Numerical,Numerical
train3383,Numerical,Numerical
train3384,Numerical,Numerical
train3385,Numerical,Binary
train3386,Numerical,Binary
train3387,Binary,Numerical
train3388,Numerical,Binary
train3389,Numerical,Categorical
train3390,Numerical,Numerical
train3391,Categorical,Numerical
train3392,Numerical,Numerical
train3393,Numerical,Numerical
train3394,Numerical,Numerical
train3395,Numerical,Numerical
train3396,Numerical,Binary
train3397,Numerical,Numerical
train3398,Numerical,Numerical
train3399,Numerical,Numerical
train3400,Categorical,Binary
train3401,Binary,Numerical
train3402,Numerical,Numerical
train3403,Numerical,Categorical
train3404,Binary,Binary
train3405,Numerical,Numerical
train3406,Numerical,Numerical
train3407,Numerical,Numerical
train3408,Numerical,Categorical
train3409,Numerical,Binary
train3410,Numerical,Numerical
train3411,Numerical,Numerical
train3412,Numerical,Categorical
train3413,Numerical,Numerical
train3414,Numerical,Binary
train3415,Numerical,Numerical
train3416,Numerical,Numerical
train3417,Binary,Numerical
train3418,Numerical,Numerical
train3419,Categorical,Numerical
train3420,Numerical,Binary
train3421,Numerical,Numerical
train3422,Numerical,Numerical
train3423,Numerical,Categorical
train3424,Numerical,Numerical
train3425,Numerical,Numerical
train3426,Numerical,Categorical
train3427,Binary,Numerical
train3428,Numerical,Numerical
train3429,Categorical,Numerical
train3430,Numerical,Numerical
train3431,Binary,Numerical
train3432,Numerical,Numerical
train3433,Numerical,Numerical
train3434,Numerical,Numerical
train3435,Numerical,Numerical
train3436,Numerical,Binary
train3437,Numerical,Numerical
train3438,Numerical,Numerical
train3439,Numerical,Numerical
train3440,Numerical,Numerical
train3441,Categorical,Numerical
train3442,Binary,Binary
train3443,Numerical,Numerical
train3444,Numerical,Numerical
train3445,Binary,Numerical
train3446,Binary,Numerical
train3447,Numerical,Binary
train3448,Numerical,Numerical
train3449,Numerical,Numerical
train3450,Numerical,Binary
train3451,Numerical,Binary
train3452,Numerical,Categorical
train3453,Categorical,Numerical
train3454,Binary,Numerical
train3455,Numerical,Numerical
train3456,Numerical,Numerical
train3457,Numerical,Numerical
train3458,Numerical,Binary
train3459,Numerical,Numerical
train3460,Numerical,Numerical
train3461,Numerical,Numerical
train3462,Numerical,Numerical
train3463,Binary,Categorical
train3464,Numerical,Numerical
train3465,Numerical,Numerical
train3466,Numerical,Numerical
train3467,Binary,Numerical
train3468,Numerical,Numerical
train3469,Numerical,Numerical
train3470,Numerical,Binary
train3471,Numerical,Numerical
train3472,Numerical,Binary
train3473,Binary,Numerical
train3474,Numerical,Numerical
train3475,Categorical,Binary
train3476,Binary,Numerical
train3477,Binary,Categorical
train3478,Categorical,Numerical
train3479,Numerical,Numerical
train3480,Numerical,Numerical
train3481,Numerical,Numerical
train3482,Numerical,Numerical
train3483,Numerical,Numerical
train3484,Numerical,Numerical
train3485,Numerical,Numerical
train3486,Categorical,Numerical
train3487,Categorical,Numerical
train3488,Numerical,Categorical
train3489,Numerical,Numerical
train3490,Numerical,Numerical
train3491,Numerical,Numerical
train3492,Numerical,Categorical
train3493,Numerical,Numerical
train3494,Binary,Numerical
train3495,Binary,Numerical
train3496,Numerical,Numerical
train3497,Binary,Numerical
train3498,Categorical,Numerical
train3499,Numerical,Binary
train3500,Numerical,Categorical
train3501,Categorical,Numerical
train3502,Numerical,Numerical
train3503,Numerical,Numerical
train3504,Binary,Numerical
train3505,Numerical,Numerical
train3506,Categorical,Numerical
train3507,Categorical,Numerical
train3508,Numerical,Numerical
train3509,Numerical,Numerical
train3510,Numerical,Categorical
train3511,Binary,Numerical
train3512,Numerical,Numerical
train3513,Categorical,Numerical
train3514,Numerical,Categorical
train3515,Numerical,Binary
train3516,Categorical,Numerical
train3517,Numerical,Categorical
train3518,Categorical,Numerical
train3519,Binary,Binary
train3520,Numerical,Numerical
train3521,Numerical,Numerical
train3522,Numerical,Binary
train3523,Numerical,Numerical
train3524,Binary,Numerical
train3525,Numerical,Numerical
train3526,Binary,Numerical
train3527,Numerical,Numerical
train3528,Numerical,Numerical
train3529,Numerical,Numerical
train3530,Numerical,Numerical
train3531,Numerical,Numerical
train3532,Numerical,Binary
train3533,Categorical,Numerical
train3534,Numerical,Binary
train3535,Numerical,Categorical
train3536,Binary,Numerical
train3537,Binary,Numerical
train3538,Numerical,Categorical
train3539,Numerical,Numerical
train3540,Numerical,Categorical
train3541,Numerical,Numerical
train3542,Categorical,Numerical
train3543,Numerical,Numerical
train3544,Categorical,Categorical
train3545,Numerical,Categorical
train3546,Categorical,Numerical
train3547,Numerical,Numerical
train3548,Numerical,Numerical
train3549,Numerical,Numerical
train3550,Numerical,Numerical
train3551,Numerical,Binary
train3552,Numerical,Numerical
train3553,Numerical,Numerical
train3554,Binary,Numerical
train3555,Binary,Binary
train3556,Numerical,Numerical
train3557,Numerical,Numerical
train3558,Numerical,Numerical
train3559,Categorical,Categorical
train3560,Numerical,Numerical
train3561,Numerical,Categorical
train3562,Numerical,Numerical
train3563,Numerical,Numerical
train3564,Numerical,Numerical
train3565,Binary,Binary
train3566,Numerical,Numerical
train3567,Categorical,Numerical
train3568,Numerical,Numerical
train3569,Numerical,Binary
train3570,Numerical,Numerical
train3571,Numerical,Numerical
train3572,Numerical,Numerical
train3573,Numerical,Numerical
train3574,Numerical,Numerical
train3575,Numerical,Numerical
train3576,Binary,Numerical
train3577,Numerical,Numerical
train3578,Numerical,Binary
train3579,Numerical,Numerical
train3580,Numerical,Numerical
train3581,Numerical,Numerical
train3582,Numerical,Numerical
train3583,Categorical,Numerical
train3584,Numerical,Numerical
train3585,Binary,Numerical
train3586,Numerical,Categorical
train3587,Binary,Numerical
train3588,Numerical,Numerical
train3589,Categorical,Numerical
train3590,Numerical,Numerical
train3591,Numerical,Numerical
train3592,Numerical,Binary
train3593,Numerical,Categorical
train3594,Numerical,Numerical
train3595,Categorical,Numerical
train3596,Numerical,Numerical
train3597,Numerical,Numerical
train3598,Numerical,Categorical
train3599,Numerical,Binary
train3600,Numerical,Numerical
train3601,Binary,Binary
train3602,Categorical,Numerical
train3603,Numerical,Numerical
train3604,Numerical,Categorical
train3605,Numerical,Numerical
train3606,Numerical,Numerical
train3607,Numerical,Numerical
train3608,Numerical,Numerical
train3609,Numerical,Numerical
train3610,Numerical,Numerical
train3611,Numerical,Binary
train3612,Numerical,Numerical
train3613,Numerical,Numerical
train3614,Numerical,Numerical
train3615,Numerical,Numerical
train3616,Numerical,Numerical
train3617,Numerical,Numerical
train3618,Numerical,Binary
train3619,Numerical,Numerical
train3620,Numerical,Binary
train3621,Binary,Numerical
train3622,Categorical,Numerical
train3623,Numerical,Numerical
train3624,Numerical,Numerical
train3625,Binary,Numerical
train3626,Numerical,Numerical
train3627,Numerical,Numerical
train3628,Numerical,Numerical
train3629,Categorical,Numerical
train3630,Numerical,Numerical
train3631,Categorical,Binary
train3632,Numerical,Numerical
train3633,Binary,Numerical
train3634,Numerical,Numerical
train3635,Numerical,Numerical
train3636,Numerical,Numerical
train3637,Categorical,Numerical
train3638,Categorical,Binary
train3639,Numerical,Numerical
train3640,Numerical,Numerical
train3641,Numerical,Numerical
train3642,Numerical,Numerical
train3643,Binary,Binary
train3644,Numerical,Numerical
train3645,Numerical,Numerical
train3646,Numerical,Numerical
train3647,Numerical,Numerical
train3648,Categorical,Numerical
train3649,Numerical,Numerical
train3650,Numerical,Numerical
train3651,Numerical,Numerical
train3652,Categorical,Numerical
train3653,Numerical,Numerical
train3654,Binary,Numerical
train3655,Numerical,Numerical
train3656,Numerical,Numerical
train3657,Categorical,Numerical
train3658,Numerical,Binary
train3659,Numerical,Numerical
train3660,Numerical,Numerical
train3661,Numerical,Numerical
train3662,Numerical,Categorical
train3663,Numerical,Binary
train3664,Numerical,Numerical
train3665,Categorical,Numerical
train3666,Numerical,Binary
train3667,Numerical,Numerical
train3668,Numerical,Categorical
train3669,Binary,Numerical
train3670,Numerical,Numerical
train3671,Numerical,Numerical
train3672,Numerical,Numerical
train3673,Numerical,Numerical
train3674,Numerical,Numerical
train3675,Numerical,Numerical
train3676,Numerical,Binary
train3677,Binary,Numerical
train3678,Numerical,Numerical
train3679,Numerical,Categorical
train3680,Numerical,Numerical
train3681,Numerical,Numerical
train3682,Categorical,Numerical
train3683,Numerical,Numerical
train3684,Categorical,Numerical
train3685,Numerical,Numerical
train3686,Numerical,Categorical
train3687,Numerical,Numerical
train3688,Numerical,Numerical
train3689,Numerical,Numerical
train3690,Numerical,Numerical
train3691,Numerical,Numerical
train3692,Numerical,Numerical
train3693,Numerical,Numerical
train3694,Numerical,Binary
train3695,Numerical,Numerical
train3696,Numerical,Numerical
train3697,Numerical,Binary
train3698,Numerical,Numerical
train3699,Numerical,Binary
train3700,Numerical,Numerical
train3701,Binary,Numerical
train3702,Numerical,Numerical
train3703,Numerical,Numerical
train3704,Categorical,Numerical
train3705,Numerical,Numerical
train3706,Categorical,Numerical
train3707,Numerical,Binary
train3708,Numerical,Binary
train3709,Numerical,Numerical
train3710,Numerical,Binary
train3711,Numerical,Numerical
train3712,Numerical,Numerical
train3713,Numerical,Binary
train3714,Numerical,Categorical
train3715,Categorical,Categorical
train3716,Numerical,Numerical
train3717,Numerical,Numerical
train3718,Numerical,Numerical
train3719,Numerical,Numerical
train3720,Categorical,Numerical
train3721,Numerical,Numerical
train3722,Binary,Binary
train3723,Binary,Numerical
train3724,Numerical,Numerical
train3725,Numerical,Numerical
train3726,Numerical,Numerical
train3727,Numerical,Numerical
train3728,Numerical,Categorical
train3729,Numerical,Numerical
train3730,Numerical,Numerical
train3731,Categorical,Numerical
train3732,Numerical,Numerical
train3733,Binary,Numerical
train3734,Numerical,Numerical
train3735,Numerical,Numerical
train3736,Numerical,Numerical
train3737,Categorical,Numerical
train3738,Binary,Numerical
train3739,Numerical,Binary
train3740,Numerical,Binary
train3741,Numerical,Numerical
train3742,Categorical,Binary
train3743,Numerical,Binary
train3744,Numerical,Numerical
train3745,Binary,Binary
train3746,Numerical,Numerical
train3747,Numerical,Numerical
train3748,Numerical,Numerical
train3749,Numerical,Binary
train3750,Binary,Binary
train3751,Numerical,Binary
train3752,Numerical,Numerical
train3753,Binary,Binary
train3754,Numerical,Numerical
train3755,Numerical,Numerical
train3756,Numerical,Numerical
train3757,Numerical,Binary
train3758,Numerical,Numerical
train3759,Numerical,Categorical
train3760,Numerical,Binary
train3761,Numerical,Categorical
train3762,Categorical,Numerical
train3763,Numerical,Categorical
train3764,Numerical,Numerical
train3765,Numerical,Numerical
train3766,Numerical,Numerical
train3767,Numerical,Numerical
train3768,Numerical,Binary
train3769,Binary,Numerical
train3770,Binary,Numerical
train3771,Numerical,Numerical
train3772,Numerical,Binary
train3773,Numerical,Binary
train3774,Binary,Numerical
train3775,Numerical,Numerical
train3776,Numerical,Numerical
train3777,Numerical,Numerical
train3778,Numerical,Numerical
train3779,Numerical,Numerical
train3780,Numerical,Numerical
train3781,Categorical,Numerical
train3782,Numerical,Numerical
train3783,Numerical,Categorical
train3784,Numerical,Numerical
train3785,Numerical,Numerical
train3786,Numerical,Numerical
train3787,Numerical,Binary
train3788,Numerical,Numerical
train3789,Numerical,Numerical
train3790,Numerical,Binary
train3791,Numerical,Numerical
train3792,Categorical,Binary
train3793,Categorical,Numerical
train3794,Numerical,Numerical
train3795,Numerical,Binary
train3796,Numerical,Numerical
train3797,Numerical,Numerical
train3798,Categorical,Numerical
train3799,Numerical,Numerical
train3800,Numerical,Categorical
train3801,Numerical,Numerical
train3802,Numerical,Binary
train3803,Numerical,Binary
train3804,Numerical,Binary
train3805,Binary,Numerical
train3806,Binary,Numerical
train3807,Binary,Numerical
train3808,Numerical,Numerical
train3809,Numerical,Categorical
train3810,Numerical,Numerical
train3811,Numerical,Numerical
train3812,Numerical,Numerical
train3813,Categorical,Numerical
train3814,Categorical,Numerical
train3815,Numerical,Numerical
train3816,Binary,Numerical
train3817,Numerical,Binary
train3818,Numerical,Categorical
train3819,Numerical,Numerical
train3820,Categorical,Numerical
train3821,Numerical,Numerical
train3822,Numerical,Categorical
train3823,Categorical,Numerical
train3824,Numerical,Categorical
train3825,Binary,Numerical
train3826,Numerical,Numerical
train3827,Numerical,Numerical
train3828,Numerical,Numerical
train3829,Numerical,Categorical
train3830,Numerical,Categorical
train3831,Numerical,Numerical
train3832,Numerical,Numerical
train3833,Binary,Numerical
train3834,Numerical,Numerical
train3835,Numerical,Categorical
train3836,Categorical,Numerical
train3837,Numerical,Numerical
train3838,Numerical,Numerical
train3839,Numerical,Binary
train3840,Numerical,Numerical
train3841,Categorical,Numerical
train3842,Numerical,Binary
train3843,Numerical,Binary
train3844,Numerical,Numerical
train3845,Binary,Numerical
train3846,Numerical,Numerical
train3847,Numerical,Numerical
train3848,Numerical,Categorical
train3849,Numerical,Numerical
train3850,Numerical,Categorical
train3851,Numerical,Numerical
train3852,Numerical,Categorical
train3853,Numerical,Numerical
train3854,Numerical,Numerical
train3855,Numerical,Numerical
train3856,Numerical,Numerical
train3857,Numerical,Numerical
train3858,Numerical,Numerical
train3859,Numerical,Numerical
train3860,Numerical,Binary
train3861,Binary,Numerical
train3862,Numerical,Numerical
train3863,Numerical,Numerical
train3864,Binary,Numerical
train3865,Binary,Numerical
train3866,Numerical,Numerical
train3867,Numerical,Numerical
train3868,Binary,Numerical
train3869,Numerical,Numerical
train3870,Numerical,Numerical
train3871,Numerical,Numerical
train3872,Numerical,Numerical
train3873,Numerical,Numerical
train3874,Numerical,Numerical
train3875,Numerical,Numerical
train3876,Numerical,Numerical
train3877,Categorical,Numerical
train3878,Numerical,Numerical
train3879,Binary,Numerical
train3880,Numerical,Numerical
train3881,Numerical,Numerical
train3882,Numerical,Binary
train3883,Numerical,Numerical
train3884,Numerical,Numerical
train3885,Categorical,Numerical
train3886,Numerical,Numerical
train3887,Numerical,Numerical
train3888,Numerical,Numerical
train3889,Numerical,Numerical
train3890,Categorical,Numerical
train3891,Numerical,Numerical
train3892,Numerical,Binary
train3893,Numerical,Categorical
train3894,Binary,Numerical
train3895,Numerical,Numerical
train3896,Numerical,Numerical
train3897,Numerical,Numerical
train3898,Numerical,Numerical
train3899,Numerical,Numerical
train3900,Numerical,Numerical
train3901,Numerical,Categorical
train3902,Numerical,Categorical
train3903,Numerical,Numerical
train3904,Numerical,Numerical
train3905,Numerical,Numerical
train3906,Numerical,Numerical
train3907,Numerical,Categorical
train3908,Numerical,Numerical
train3909,Numerical,Numerical
train3910,Numerical,Numerical
train3911,Numerical,Numerical
train3912,Numerical,Numerical
train3913,Binary,Numerical
train3914,Numerical,Numerical
train3915,Numerical,Numerical
train3916,Numerical,Numerical
train3917,Categorical,Categorical
train3918,Numerical,Numerical
train3919,Numerical,Numerical
train3920,Numerical,Numerical
train3921,Binary,Numerical
train3922,Binary,Numerical
train3923,Numerical,Numerical
train3924,Binary,Numerical
train3925,Categorical,Numerical
train3926,Numerical,Binary
train3927,Numerical,Numerical
train3928,Numerical,Binary
train3929,Numerical,Numerical
train3930,Numerical,Numerical
train3931,Numerical,Numerical
train3932,Numerical,Categorical
train3933,Categorical,Binary
train3934,Numerical,Numerical
train3935,Numerical,Numerical
train3936,Binary,Numerical
train3937,Numerical,Numerical
train3938,Numerical,Numerical
train3939,Numerical,Numerical
train3940,Numerical,Numerical
train3941,Numerical,Numerical
train3942,Numerical,Numerical
train3943,Categorical,Categorical
train3944,Numerical,Binary
train3945,Numerical,Numerical
train3946,Numerical,Numerical
train3947,Numerical,Numerical
train3948,Numerical,Categorical
train3949,Numerical,Numerical
train3950,Numerical,Numerical
train3951,Binary,Numerical
train3952,Numerical,Numerical
train3953,Binary,Binary
train3954,Numerical,Numerical
train3955,Binary,Binary
train3956,Numerical,Numerical
train3957,Numerical,Numerical
train3958,Numerical,Binary
train3959,Categorical,Binary
train3960,Numerical,Numerical
train3961,Binary,Numerical
train3962,Numerical,Numerical
train3963,Numerical,Binary
train3964,Numerical,Numerical
train3965,Numerical,Numerical
train3966,Numerical,Numerical
train3967,Numerical,Numerical
train3968,Categorical,Numerical
train3969,Numerical,Numerical
train3970,Numerical,Binary
train3971,Categorical,Binary
train3972,Numerical,Numerical
train3973,Numerical,Numerical
train3974,Categorical,Numerical
train3975,Numerical,Numerical
train3976,Categorical,Numerical
train3977,Numerical,Categorical
train3978,Binary,Numerical
train3979,Numerical,Numerical
train3980,Binary,Numerical
train3981,Numerical,Categorical
train3982,Numerical,Numerical
train3983,Numerical,Numerical
train3984,Categorical,Numerical
train3985,Numerical,Numerical
train3986,Categorical,Numerical
train3987,Numerical,Numerical
train3988,Numerical,Numerical
train3989,Categorical,Numerical
train3990,Numerical,Numerical
train3991,Categorical,Numerical
train3992,Categorical,Numerical
train3993,Categorical,Categorical
train3994,Numerical,Numerical
train3995,Numerical,Numerical
train3996,Numerical,Numerical
train3997,Numerical,Numerical
train3998,Numerical,Binary
train3999,Numerical,Numerical
train4000,Numerical,Numerical
train4001,Categorical,Numerical
train4002,Numerical,Numerical
train4003,Numerical,Numerical
train4004,Numerical,Numerical
train4005,Numerical,Numerical
train4006,Binary,Categorical
train4007,Numerical,Numerical
train4008,Categorical,Numerical
train4009,Numerical,Numerical
train4010,Numerical,Numerical
train4011,Numerical,Numerical
train4012,Numerical,Categorical
train4013,Numerical,Numerical
train4014,Binary,Numerical
train4015,Numerical,Numerical
train4016,Binary,Numerical
train4017,Numerical,Numerical
train4018,Numerical,Binary
train4019,Numerical,Categorical
train4020,Numerical,Numerical
train4021,Numerical,Numerical
train4022,Numerical,Numerical
train4023,Numerical,Numerical
train4024,Categorical,Numerical
train4025,Numerical,Numerical
train4026,Numerical,Categorical
train4027,Numerical,Numerical
train4028,Numerical,Numerical
train4029,Numerical,Numerical
train4030,Categorical,Numerical
train4031,Numerical,Binary
train4032,Numerical,Numerical
train4033,Binary,Numerical
train4034,Categorical,Binary
train4035,Numerical,Numerical
train4036,Numerical,Numerical
train4037,Categorical,Binary
train4038,Numerical,Numerical
train4039,Numerical,Numerical
train4040,Binary,Categorical
train4041,Binary,Binary
train4042,Numerical,Binary
train4043,Numerical,Categorical
train4044,Numerical,Numerical
train4045,Numerical,Numerical
train4046,Numerical,Numerical
train4047,Numerical,Numerical
train4048,Numerical,Categorical
train4049,Numerical,Binary
train4050,Numerical,Numerical
train4051,Numerical,Numerical
train4052,Numerical,Numerical
train4053,Numerical,Binary
train4054,Numerical,Numerical
train4055,Numerical,Numerical
train4056,Numerical,Numerical
train4057,Numerical,Numerical
train4058,Numerical,Categorical
train4059,Numerical,Categorical
train4060,Numerical,Numerical
train4061,Numerical,Numerical
train4062,Numerical,Binary
train4063,Numerical,Binary
train4064,Binary,Numerical
train4065,Numerical,Numerical
train4066,Binary,Numerical
train4067,Numerical,Numerical
train4068,Binary,Numerical
train4069,Binary,Numerical
train4070,Numerical,Binary
train4071,Numerical,Numerical
train4072,Numerical,Numerical
train4073,Numerical,Numerical
train4074,Numerical,Numerical
train4075,Numerical,Categorical
train4076,Numerical,Numerical
train4077,Binary,Numerical
train4078,Numerical,Categorical
train4079,Numerical,Binary
train4080,Categorical,Numerical
train4081,Numerical,Numerical
train4082,Numerical,Numerical
train4083,Numerical,Binary
train4084,Categorical,Numerical
train4085,Binary,Numerical
train4086,Numerical,Numerical
train4087,Numerical,Numerical
train4088,Categorical,Numerical
train4089,Numerical,Numerical
train4090,Binary,Numerical
train4091,Numerical,Numerical
train4092,Numerical,Binary
train4093,Numerical,Numerical
train4094,Numerical,Numerical
train4095,Numerical,Numerical
train4096,Categorical,Numerical
train4097,Binary,Numerical
train4098,Numerical,Binary
train4099,Numerical,Binary
train4100,Numerical,Numerical
train4101,Binary,Numerical
train4102,Numerical,Categorical
train4103,Numerical,Binary
train4104,Numerical,Numerical
train4105,Numerical,Numerical
train4106,Numerical,Numerical
train4107,Binary,Numerical
train4108,Numerical,Numerical
train4109,Numerical,Numerical
train4110,Numerical,Binary
train4111,Numerical,Numerical
train4112,Numerical,Categorical
train4113,Numerical,Numerical
train4114,Numerical,Numerical
train4115,Numerical,Numerical
train4116,Numerical,Categorical
train4117,Numerical,Numerical
train4118,Numerical,Numerical
train4119,Binary,Numerical
train4120,Numerical,Numerical
train4121,Numerical,Binary
train4122,Numerical,Categorical
train4123,Numerical,Numerical
train4124,Numerical,Numerical
train4125,Categorical,Numerical
train4126,Numerical,Numerical
train4127,Numerical,Numerical
train4128,Numerical,Categorical
train4129,Categorical,Numerical
train4130,Binary,Numerical
train4131,Numerical,Numerical
train4132,Numerical,Numerical
train4133,Categorical,Categorical
train4134,Numerical,Binary
train4135,Numerical,Numerical
train4136,Numerical,Numerical
train4137,Numerical,Numerical
train4138,Numerical,Numerical
train4139,Numerical,Numerical
train4140,Numerical,Numerical
